"Event","Unit","Time","Track","Channel","NoteName","NoteNumber","NoteUnits","NoteDuration","NoteOnVelocity","NoteOffVelocity","ControllerNr","ControllerValue","TextType","Text","Program","TempoBPM","TempoMicroseconds","Pitchbend","Aftertouch","MeterNom","MeterDenom","MeterUnits","MeterNote32","Resolution","MIDIVersion","Sysex","MetaType","MetaData","Key","PolyKey","PolyValue","RealtimeEvent","RealtimeValue",
"Header",0,0,,,,,,,,,,,,,,,,,,,,,,480,1
"Text",0,0,1,,,,,,,,,,"text","Generated by GNMIDI 2.0 demo version during 14 days free testing phase&#10;",
"Text",0,0,1,,,,,,,,,,"trackname","Klaviersonate in G-Dur Hoboken XVI:40",
"Text",0,0,1,,,,,,,,,,"trackname","2. Satz",
"Text",0,0,1,,,,,,,,,,"copyright","Copyright &#169; 1998 von Bernd Kr&#252;ger. http://www.piano-midi.de",
"Text",0,0,1,,,,,,,,,,"text","Joseph Haydn",
"Text",0,0,1,,,,,,,,,,"text","Presto",
"Text",0,0,1,,,,,,,,,,"text","Fertiggestellt am 1.2.98&#10;",
"Text",0,0,1,,,,,,,,,,"text","Update am 5.10.99&#10;",
"Text",0,0,1,,,,,,,,,,"text","Update am 21.6.2002&#10;",
"Text",0,0,1,,,,,,,,,,"text","Normierung: 23.12.2002&#10;",
"Text",0,0,1,,,,,,,,,,"text","Update am 29.11.2011&#10;",
"Text",0,0,1,,,,,,,,,,"text","Dauer: 2:59 Minuten&#10;",
"Meter",0,0,1,,,,,,,,,,,,,,,,,4,4,
"Key",0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,"G"
"Tempo",0,0,1,,,,,,,,,,,,,"160,00000",375000
"Text",0,0,1,,,,,,,,,,"text6","Presto - Teil 1",
"Text",0,0,2,,,,,,,,,,"text","Generated by GNMIDI 2.0 demo version during 14 days free testing phase&#10;",
"Text",0,0,2,,,,,,,,,,"trackname","Piano right",
"Program",0,0,2,1,,,,,,,,,,,1
"Controller",0,0,2,1,,,,,,,7,100
"Controller",0,0,2,1,,,,,,,10,64
"Text",0,0,2,,,,,,,,,,"text","bdca426d104a26ac9dcb070447587523",
"Text",0,0,3,,,,,,,,,,"text","Generated by GNMIDI 2.0 demo version during 14 days free testing phase&#10;",
"Text",0,0,3,,,,,,,,,,"trackname","Piano left",
"Program",0,0,3,1,,,,,,,,,,,1
"Controller",0,0,3,1,,,,,,,7,100
"Controller",0,0,3,1,,,,,,,10,64
"Controller",0,0,3,1,,,,,,,91,127
"Text",0,0,4,,,,,,,,,,"text","Generated by GNMIDI 2.0 demo version during 14 days free testing phase&#10;",
"Text",0,0,4,,,,,,,,,,"trackname","Pedale",
"Text",0,0,5,,,,,,,,,,"text","Generated by GNMIDI 2.0 demo version during 14 days free testing phase&#10;",
"Text",0,0,5,,,,,,,,,,"trackname","Haydn: Piano sonata in G major, Hoboken XVI:40, 2. Movement",
"Endtrack",0,0,5,,
"Text",0,0,6,,,,,,,,,,"text","Generated by GNMIDI 2.0 demo version during 14 days free testing phase&#10;",
"Text",0,0,6,,,,,,,,,,"trackname","Copyright &#169; 1998 by Bernd Kr&#252;ger",
"Endtrack",0,0,6,,
"Text",0,0,7,,,,,,,,,,"text","Generated by GNMIDI 2.0 demo version during 14 days free testing phase&#10;",
"Text",0,0,7,,,,,,,,,,"trackname","http://www.piano-midi.de",
"Endtrack",0,0,7,,
"Text",0,0,8,,,,,,,,,,"text","Generated by GNMIDI 2.0 demo version during 14 days free testing phase&#10;",
"Text",0,0,8,,,,,,,,,,"trackname","Edition: 2011-11-29",
"Endtrack",0,0,8,,
"NoteOn",1,0,2,1,"c6",72,360,282,60,
"NoteOn",1,0,3,1,"e5",64,240,188,40,
"NoteOn",1,0,3,1,"c5",60,240,188,34,
"Controller",74,57,4,1,,,,,,,64,127
"NoteOn",240,187,3,1,"c5",60,240,188,34,
"NoteOn",240,187,3,1,"e5",64,240,188,40,
"NoteOff",241,188,3,1,"c5",60,,,,0
"NoteOff",241,188,3,1,"e5",64,,,,0
"NoteOn",360,281,2,1,"e6",76,60,47,48,
"NoteOff",361,282,2,1,"c6",72,,,,0
"Controller",381,297,4,1,,,,,,,64,0
"NoteOff",420,328,2,1,"e6",76,,,,0
"NoteOn",420,328,2,1,"d6",74,60,47,48,
"NoteOff",480,375,2,1,"d6",74,,,,0
"NoteOn",480,375,2,1,"c6",72,240,187,56,
"NoteOff",480,375,3,1,"c5",60,,,,0
"NoteOff",480,375,3,1,"e5",64,,,,0
"NoteOn",480,375,3,1,"e5",64,240,187,40,
"NoteOn",480,375,3,1,"c5",60,240,187,34,
"NoteOff",720,562,2,1,"c6",72,,,,0
"NoteOff",720,562,3,1,"c5",60,,,,0
"NoteOff",720,562,3,1,"e5",64,,,,0
"NoteOn",720,562,3,1,"e5",64,240,188,39,
"NoteOn",720,562,3,1,"c5",60,240,188,33,
"NoteOff",960,750,3,1,"c5",60,,,,0
"NoteOff",960,750,3,1,"e5",64,,,,0
"NoteOn",960,750,3,1,"e5",64,240,187,40,
"NoteOn",960,750,3,1,"c5",60,240,187,34,
"Controller",1017,794,4,1,,,,,,,64,127
"NoteOn",1200,937,2,1,"g5",67,240,188,53,
"NoteOff",1200,937,3,1,"c5",60,,,,0
"NoteOff",1200,937,3,1,"e5",64,,,,0
"NoteOn",1200,937,3,1,"e5",64,240,188,41,
"NoteOn",1200,937,3,1,"c5",60,240,188,34,
"NoteOff",1440,1125,2,1,"g5",67,,,,0
"NoteOn",1440,1125,2,1,"c6",72,240,187,53,
"NoteOff",1440,1125,3,1,"c5",60,,,,0
"NoteOff",1440,1125,3,1,"e5",64,,,,0
"NoteOn",1440,1125,3,1,"e5",64,240,187,41,
"NoteOn",1440,1125,3,1,"c5",60,240,187,34,
"NoteOff",1680,1312,2,1,"c6",72,,,,0
"NoteOn",1680,1312,2,1,"e6",76,240,188,53,
"NoteOff",1680,1312,3,1,"c5",60,,,,0
"NoteOff",1680,1312,3,1,"e5",64,,,,0
"NoteOn",1680,1312,3,1,"e5",64,240,188,41,
"NoteOn",1680,1312,3,1,"c5",60,240,188,34,
"Tempo",1920,1500,1,,,,,,,,,,,,,"163,00007",368098
"NoteOff",1920,1500,2,1,"e6",76,,,,0
"NoteOn",1920,1500,2,1,"e6",76,120,92,57,
"NoteOff",1920,1500,3,1,"c5",60,,,,0
"NoteOff",1920,1500,3,1,"e5",64,,,,0
"NoteOn",1920,1500,3,1,"f5",65,480,368,44,
"NoteOn",1920,1500,3,1,"c5",60,480,368,37,
"Controller",1920,1500,4,1,,,,,,,64,0
"NoteOff",2040,1592,2,1,"e6",76,,,,0
"NoteOn",2040,1592,2,1,"d6",74,120,92,54,
"NoteOff",2160,1684,2,1,"d6",74,,,,0
"NoteOn",2160,1684,2,1,"c6",72,120,92,54,
"NoteOff",2280,1776,2,1,"c6",72,,,,0
"NoteOn",2280,1776,2,1,"d6",74,120,92,54,
"NoteOff",2400,1868,2,1,"d6",74,,,,0
"NoteOn",2400,1868,2,1,"c6",72,240,184,57,
"NoteOff",2400,1868,3,1,"c5",60,,,,0
"NoteOff",2400,1868,3,1,"f5",65,,,,0
