"Event","Unit","Time","Track","Channel","NoteName","NoteNumber","NoteUnits","NoteDuration","NoteOnVelocity","NoteOffVelocity","ControllerNr","ControllerValue","TextType","Text","Program","TempoBPM","TempoMicroseconds","Pitchbend","Aftertouch","MeterNom","MeterDenom","MeterUnits","MeterNote32","Resolution","MIDIVersion","Sysex","MetaType","MetaData","Key","PolyKey","PolyValue","RealtimeEvent","RealtimeValue",
"Header",0,0,,,,,,,,,,,,,,,,,,,,,,480,1
"Text",0,0,1,,,,,,,,,,"text","Generated by GNMIDI 2.0 demo version during 14 days free testing phase&#10;",
"Text",0,0,1,,,,,,,,,,"trackname","Sonata No.14 in cis-Moll, Op. 27/2 - 3. Satz",
"Text",0,0,1,,,,,,,,,,"trackname","Mondscheinsonate; der Gr&#228;fin Giulietta Guiccardi gewidmet",
"Text",0,0,1,,,,,,,,,,"copyright","Copyright Bernd Krueger  http://www.piano-midi.de",
"Text",0,0,1,,,,,,,,,,"text","Ludwig van Beethoven",
"Text",0,0,1,,,,,,,,,,"text","Fertiggestellt am 25.10.97&#10;",
"Text",0,0,1,,,,,,,,,,"text","Pan's auf Standard am 18.1.98&#10;",
"Text",0,0,1,,,,,,,,,,"text","Tempo&#228;nderungen am 31.1.98&#10;",
"Text",0,0,1,,,,,,,,,,"text","Update am 17.8.99&#10;",
"Text",0,0,1,,,,,,,,,,"text","Update am 8.1.00&#10;",
"Text",0,0,1,,,,,,,,,,"text","Update am 27.10.01&#10;",
"Text",0,0,1,,,,,,,,,,"text","Normierung: 23.12.2002&#10;",
"Text",0,0,1,,,,,,,,,,"text","Update : 14.6.2012 (Lautst&#228;rke runter,  mehr Pedal, Felher korrigiert)&#10;",
"Text",0,0,1,,,,,,,,,,"text","Dauer: 6:50  Minuten&#10;",
"Meter",0,0,1,,,,,,,,,,,,,,,,,4,4,
"Key",0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,"E"
"Tempo",0,0,1,,,,,,,,,,,,,"166,73985",359842
"Text",0,0,1,,,,,,,,,,"text6","Presto agitato",
"Text",0,0,2,,,,,,,,,,"text","Generated by GNMIDI 2.0 demo version during 14 days free testing phase&#10;",
"Text",0,0,2,,,,,,,,,,"trackname","Piano right",
"Program",0,0,2,1,,,,,,,,,,,1
"Controller",0,0,2,1,,,,,,,7,100
"Controller",0,0,2,1,,,,,,,10,64
"Controller",0,0,2,1,,,,,,,91,127
"Controller",0,0,2,1,,,,,,,91,127
"Text",0,0,2,,,,,,,,,,"text","bdca426d104a26ac9dcb070447587523",
"Text",0,0,3,,,,,,,,,,"text","Generated by GNMIDI 2.0 demo version during 14 days free testing phase&#10;",
"Text",0,0,3,,,,,,,,,,"trackname","Piano left",
"Program",0,0,3,1,,,,,,,,,,,1
"Controller",0,0,3,1,,,,,,,7,100
"Controller",0,0,3,1,,,,,,,10,64
"Controller",0,0,3,1,,,,,,,91,127
"Text",0,0,4,,,,,,,,,,"text","Generated by GNMIDI 2.0 demo version during 14 days free testing phase&#10;",
"Text",0,0,4,,,,,,,,,,"trackname","Pedal",
"Controller",0,0,4,1,,,,,,,64,0
"Text",0,0,5,,,,,,,,,,"text","Generated by GNMIDI 2.0 demo version during 14 days free testing phase&#10;",
"Text",0,0,5,,,,,,,,,,"trackname","Beethoven: Sonate Nr. 14 cis-moll, Op. 27/2 - 3. Satz",
"Endtrack",0,0,5,,
"Text",0,0,6,,,,,,,,,,"text","Generated by GNMIDI 2.0 demo version during 14 days free testing phase&#10;",
"Text",0,0,6,,,,,,,,,,"trackname","Copyright &#169; 1998 by Bernd Krueger",
"Endtrack",0,0,6,,
"Text",0,0,7,,,,,,,,,,"text","Generated by GNMIDI 2.0 demo version during 14 days free testing phase&#10;",
"Text",0,0,7,,,,,,,,,,"trackname","http://www.piano-midi.de",
"Endtrack",0,0,7,,
"Text",0,0,8,,,,,,,,,,"text","Generated by GNMIDI 2.0 demo version during 14 days free testing phase&#10;",
"Text",0,0,8,,,,,,,,,,"trackname","Edition: 2012-06-14",
"Endtrack",0,0,8,,
"NoteOn",1,0,3,1,"a2",33,120,90,42,
"NoteOn",120,89,2,1,"e3",40,115,87,46,
"NoteOff",121,90,3,1,"a2",33,,,,0
"NoteOff",235,176,2,1,"e3",40,,,,0
"NoteOn",240,179,2,1,"a3",45,140,105,48,
"NoteOn",240,179,3,1,"e3",40,120,90,39,
"NoteOn",360,269,2,1,"c4",48,140,105,50,
"NoteOff",360,269,3,1,"e3",40,,,,0
"NoteOff",380,284,2,1,"a3",45,,,,0
"NoteOn",480,359,2,1,"e4",52,140,105,51,
"NoteOn",480,359,3,1,"a2",33,120,90,43,
"NoteOff",500,374,2,1,"c4",48,,,,0
"NoteOn",600,449,2,1,"a3",45,140,105,46,
"NoteOff",600,449,3,1,"a2",33,,,,0
"NoteOff",620,464,2,1,"e4",52,,,,0
"NoteOn",720,539,2,1,"c4",48,140,105,47,
"NoteOn",720,539,3,1,"e3",40,120,90,39,
"NoteOff",740,554,2,1,"a3",45,,,,0
"NoteOn",840,629,2,1,"e4",52,140,105,49,
"NoteOff",840,629,3,1,"e3",40,,,,0
"NoteOff",860,644,2,1,"c4",48,,,,0
"NoteOn",960,719,2,1,"a4",57,140,105,51,
"NoteOn",960,719,3,1,"a2",33,120,90,41,
"NoteOff",980,734,2,1,"e4",52,,,,0
"NoteOn",1080,809,2,1,"c4",48,140,105,46,
"NoteOff",1080,809,3,1,"a2",33,,,,0
"NoteOff",1100,824,2,1,"a4",57,,,,0
"NoteOn",1200,899,2,1,"e4",52,140,105,47,
"NoteOn",1200,899,3,1,"e3",40,120,90,39,
"NoteOff",1220,914,2,1,"c4",48,,,,0
"NoteOn",1320,989,2,1,"a4",57,140,105,49,
"NoteOff",1320,989,3,1,"e3",40,,,,0
"NoteOff",1340,1004,2,1,"e4",52,,,,0
"NoteOn",1440,1079,2,1,"c5",60,140,105,51,
"NoteOn",1440,1079,3,1,"a2",33,120,90,42,
"NoteOff",1460,1094,2,1,"a4",57,,,,0
"NoteOn",1560,1169,2,1,"e4",52,140,105,47,
"NoteOff",1560,1169,3,1,"a2",33,,,,0
"NoteOff",1580,1184,2,1,"c5",60,,,,0
"NoteOn",1680,1259,2,1,"a4",57,140,105,48,
"NoteOn",1680,1259,3,1,"e3",40,120,90,39,
"NoteOff",1700,1274,2,1,"e4",52,,,,0
"NoteOn",1800,1349,2,1,"c5",60,140,105,49,
"NoteOff",1800,1349,3,1,"e3",40,,,,0
"NoteOff",1820,1364,2,1,"a4",57,,,,0
"NoteOn",1920,1439,2,1,"e5",64,140,105,50,
"NoteOn",1920,1439,3,1,"a2",33,120,90,43,
"NoteOff",1940,1454,2,1,"c5",60,,,,0
"NoteOn",2040,1529,2,1,"a4",57,140,105,47,
"NoteOff",2040,1529,3,1,"a2",33,,,,0
"NoteOff",2060,1544,2,1,"e5",64,,,,0
"NoteOn",2160,1619,2,1,"c5",60,140,105,47,
"NoteOn",2160,1619,3,1,"e3",40,120,90,41,
"NoteOff",2180,1634,2,1,"a4",57,,,,0
"NoteOn",2280,1709,2,1,"e5",64,140,105,49,
"NoteOff",2280,1709,3,1,"e3",40,,,,0
"NoteOff",2300,1724,2,1,"c5",60,,,,0
"NoteOn",2400,1799,2,1,"a5",69,140,105,50,
"NoteOn",2400,1799,3,1,"a2",33,120,90,43,
"NoteOff",2420,1814,2,1,"e5",64,,,,0
"NoteOn",2520,1889,2,1,"c5",60,140,105,51,
"NoteOff",2520,1889,3,1,"a2",33,,,,0
"NoteOff",2540,1904,2,1,"a5",69,,,,0
"NoteOn",2640,1979,2,1,"e5",64,140,105,47,
"NoteOn",2640,1979,3,1,"e3",40,120,90,40,
"NoteOff",2660,1994,2,1,"c5",60,,,,0
"NoteOn",2760,2069,2,1,"a5",69,140,105,51,
"NoteOff",2760,2069,3,1,"e3",40,,,,0
"NoteOff",2780,2084,2,1,"e5",64,,,,0
"NoteOn",2880,2159,2,1,"c6",72,140,105,52,
"NoteOn",2880,2159,3,1,"a2",33,120,90,41,
"NoteOff",2900,2174,2,1,"a5",69,,,,0
