"Event","Unit","Time","Track","Channel","NoteName","NoteNumber","NoteUnits","NoteDuration","NoteOnVelocity","NoteOffVelocity","ControllerNr","ControllerValue","TextType","Text","Program","TempoBPM","TempoMicroseconds","Pitchbend","Aftertouch","MeterNom","MeterDenom","MeterUnits","MeterNote32","Resolution","MIDIVersion","Sysex","MetaType","MetaData","Key","PolyKey","PolyValue","RealtimeEvent","RealtimeValue",
"Header",0,0,,,,,,,,,,,,,,,,,,,,,,480,1
"Text",0,0,1,,,,,,,,,,"text","Generated by GNMIDI 2.0 demo version during 14 days free testing phase&#10;",
"Text",0,0,1,,,,,,,,,,"trackname","Grande Sonata Opus 22 2. movement",
"Text",0,0,1,,,,,,,,,,"copyright","Copyright &#169; 2009 by Bernd Krueger",
"Text",0,0,1,,,,,,,,,,"text","Ludwig van Beethoven",
"Text",0,0,1,,,,,,,,,,"text","Adagio con molta espressione",
"Text",0,0,1,,,,,,,,,,"text","Erstellt: 18.10.2009&#10;",
"Text",0,0,1,,,,,,,,,,"text","Update: 28.5.2012&#10;",
"Text",0,0,1,,,,,,,,,,"text","Dauer: 5:21 Minuten&#10;",
"Meter",0,0,1,,,,,,,,,,,,,,,,,9,8,12,8
"Key",0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,"Eb"
"Tempo",0,0,1,,,,,,,,,,,,,"65,10000",921659
"Text",0,0,2,,,,,,,,,,"text","Generated by GNMIDI 2.0 demo version during 14 days free testing phase&#10;",
"Text",0,0,2,,,,,,,,,,"trackname","Piano right",
"Program",0,0,2,1,,,,,,,,,,,1
"Text",0,0,3,,,,,,,,,,"text","Generated by GNMIDI 2.0 demo version during 14 days free testing phase&#10;",
"Text",0,0,3,,,,,,,,,,"trackname","Piano left",
"Program",0,0,3,1,,,,,,,,,,,1
"NoteOn",0,0,3,1,"f4",53,216,414,18,
"NoteOn",0,0,3,1,"a4",57,216,414,18,
"NoteOn",0,0,3,1,"c5",60,216,414,22,
"Text",0,0,4,,,,,,,,,,"text","Generated by GNMIDI 2.0 demo version during 14 days free testing phase&#10;",
"Text",0,0,4,,,,,,,,,,"trackname","Pedale",
"Program",0,0,4,1,,,,,,,,,,,1
"Text",0,0,5,,,,,,,,,,"text","Generated by GNMIDI 2.0 demo version during 14 days free testing phase&#10;",
"Text",0,0,5,,,,,,,,,,"trackname","Beethoven: Grande Sonate Opus 22 - 2. movement",
"Endtrack",0,0,5,,
"Text",0,0,6,,,,,,,,,,"text","Generated by GNMIDI 2.0 demo version during 14 days free testing phase&#10;",
"Text",0,0,6,,,,,,,,,,"trackname","Copyright &#169; 2009 by Bernd Krueger",
"Endtrack",0,0,6,,
"Text",0,0,7,,,,,,,,,,"text","Generated by GNMIDI 2.0 demo version during 14 days free testing phase&#10;",
"Text",0,0,7,,,,,,,,,,"trackname","http://www.piano-midi.de/",
"Endtrack",0,0,7,,
"Text",0,0,8,,,,,,,,,,"text","Generated by GNMIDI 2.0 demo version during 14 days free testing phase&#10;",
"Text",0,0,8,,,,,,,,,,"trackname","Edition: 2012-05-28",
"Endtrack",0,0,8,,
"Text",0,0,9,,,,,,,,,,"text","Generated by GNMIDI 2.0 demo version during 14 days free testing phase&#10;",
"Text",0,0,9,,,,,,,,,,"trackname","Spur 8",
"Endtrack",0,0,9,,
"Text",0,0,10,,,,,,,,,,"text","Generated by GNMIDI 2.0 demo version during 14 days free testing phase&#10;",
"Text",0,0,10,,,,,,,,,,"trackname","Spur 9",
"Endtrack",0,0,10,,
"Text",0,0,11,,,,,,,,,,"text","Generated by GNMIDI 2.0 demo version during 14 days free testing phase&#10;",
"Text",0,0,11,,,,,,,,,,"trackname","Spur 10",
"Endtrack",0,0,11,,
"Text",0,0,12,,,,,,,,,,"text","Generated by GNMIDI 2.0 demo version during 14 days free testing phase&#10;",
"Text",0,0,12,,,,,,,,,,"trackname","Spur 11",
"Endtrack",0,0,12,,
"Text",0,0,13,,,,,,,,,,"text","Generated by GNMIDI 2.0 demo version during 14 days free testing phase&#10;",
"Text",0,0,13,,,,,,,,,,"trackname","Spur 12",
"Endtrack",0,0,13,,
"Text",0,0,14,,,,,,,,,,"text","Generated by GNMIDI 2.0 demo version during 14 days free testing phase&#10;",
"Text",0,0,14,,,,,,,,,,"trackname","Spur 13",
"Endtrack",0,0,14,,
"Text",0,0,15,,,,,,,,,,"text","Generated by GNMIDI 2.0 demo version during 14 days free testing phase&#10;",
"Text",0,0,15,,,,,,,,,,"trackname","Spur 14",
"Endtrack",0,0,15,,
"Text",0,0,16,,,,,,,,,,"text","Generated by GNMIDI 2.0 demo version during 14 days free testing phase&#10;",
"Text",0,0,16,,,,,,,,,,"trackname","Spur 15",
"Endtrack",0,0,16,,
"Text",0,0,17,,,,,,,,,,"text","Generated by GNMIDI 2.0 demo version during 14 days free testing phase&#10;",
"Text",0,0,17,,,,,,,,,,"trackname","Spur 16",
"Endtrack",0,0,17,,
"NoteOff",216,414,3,1,"c5",60,,,,0
"NoteOff",216,414,3,1,"a4",57,,,,0
"NoteOff",216,414,3,1,"f4",53,,,,0
"NoteOn",240,460,3,1,"f4",53,216,415,15,
"NoteOn",240,460,3,1,"a4",57,216,415,15,
"NoteOn",240,460,3,1,"c5",60,216,415,18,
"NoteOff",456,875,3,1,"c5",60,,,,0
"NoteOff",456,875,3,1,"a4",57,,,,0
"NoteOff",456,875,3,1,"f4",53,,,,0
"NoteOn",480,921,3,1,"f4",53,216,415,15,
"NoteOn",480,921,3,1,"a4",57,216,415,15,
"NoteOn",480,921,3,1,"c5",60,216,415,18,
"NoteOff",696,1336,3,1,"c5",60,,,,0
"NoteOff",696,1336,3,1,"a4",57,,,,0
"NoteOff",696,1336,3,1,"f4",53,,,,0
"NoteOn",720,1382,3,1,"f4",53,216,415,17,
"NoteOn",720,1382,3,1,"a4",57,216,415,17,
"NoteOn",720,1382,3,1,"c5",60,216,415,20,
"NoteOff",936,1797,3,1,"c5",60,,,,0
"NoteOff",936,1797,3,1,"a4",57,,,,0
"NoteOff",936,1797,3,1,"f4",53,,,,0
"NoteOn",960,1843,3,1,"f4",53,216,415,15,
"NoteOn",960,1843,3,1,"a4",57,216,415,15,
"NoteOn",960,1843,3,1,"c5",60,216,415,18,
"NoteOff",1176,2258,3,1,"c5",60,,,,0
"NoteOff",1176,2258,3,1,"a4",57,,,,0
"NoteOff",1176,2258,3,1,"f4",53,,,,0
"NoteOn",1200,2304,3,1,"f4",53,216,414,15,
"NoteOn",1200,2304,3,1,"a4",57,216,414,15,
"NoteOn",1200,2304,3,1,"c5",60,216,414,18,
"NoteOff",1416,2718,3,1,"c5",60,,,,0
"NoteOff",1416,2718,3,1,"a4",57,,,,0
"NoteOff",1416,2718,3,1,"f4",53,,,,0
"NoteOn",1440,2764,2,1,"a5",69,180,346,38,
"NoteOn",1440,2764,3,1,"f4",53,216,415,18,
"NoteOn",1440,2764,3,1,"a4",57,216,415,18,
"NoteOn",1440,2764,3,1,"c5",60,216,415,21,
"NoteOff",1620,3110,2,1,"a5",69,,,,0
"NoteOn",1620,3110,2,1,"a#5",70,60,115,36,
"NoteOff",1656,3179,3,1,"c5",60,,,,0
"NoteOff",1656,3179,3,1,"a4",57,,,,0
"NoteOff",1656,3179,3,1,"f4",53,,,,0
"NoteOff",1680,3225,2,1,"a#5",70,,,,0
"NoteOn",1680,3225,2,1,"a5",69,120,231,39,
"NoteOn",1680,3225,3,1,"f4",53,216,415,15,
"NoteOn",1680,3225,3,1,"a4",57,216,415,15,
"NoteOn",1680,3225,3,1,"c5",60,216,415,18,
"NoteOff",1800,3456,2,1,"a5",69,,,,0
"NoteOn",1800,3456,2,1,"g5",67,120,230,36,
"NoteOff",1896,3640,3,1,"c5",60,,,,0
"NoteOff",1896,3640,3,1,"a4",57,,,,0
"NoteOff",1896,3640,3,1,"f4",53,,,,0
"NoteOff",1920,3686,2,1,"g5",67,,,,0
"NoteOn",1920,3686,2,1,"a5",69,120,231,40,
"NoteOn",1920,3686,3,1,"f4",53,216,430,15,
"NoteOn",1920,3686,3,1,"a4",57,216,430,15,
"NoteOn",1920,3686,3,1,"c5",60,216,430,18,
"Tempo",2040,3917,1,,,,,,,,,,,,,"60,10001",998336
"NoteOff",2040,3917,2,1,"a5",69,,,,0
"NoteOn",2040,3917,2,1,"a#5",70,120,249,36,
"NoteOff",2136,4116,3,1,"c5",60,,,,0
"NoteOff",2136,4116,3,1,"a4",57,,,,0
"NoteOff",2136,4116,3,1,"f4",53,,,,0
"Tempo",2160,4166,1,,,,,,,,,,,,,"65,60001",914634
"NoteOff",2160,4166,2,1,"a#5",70,,,,0
"NoteOn",2160,4166,2,1,"b5",71,720,1372,44,
"NoteOn",2160,4166,3,1,"f4",53,216,412,18,
"NoteOn",2160,4166,3,1,"a4",57,216,412,18,
"NoteOn",2160,4166,3,1,"c5",60,216,412,22,
"Controller",2217,4275,4,1,,,,,,,64,127
"NoteOff",2376,4578,3,1,"c5",60,,,,0
"NoteOff",2376,4578,3,1,"a4",57,,,,0
"NoteOff",2376,4578,3,1,"f4",53,,,,0
"NoteOn",2400,4623,3,1,"f4",53,216,412,15,
"NoteOn",2400,4623,3,1,"a4",57,216,412,15,
"NoteOn",2400,4623,3,1,"c5",60,216,412,18,
"NoteOff",2616,5035,3,1,"c5",60,,,,0
"NoteOff",2616,5035,3,1,"a4",57,,,,0
"NoteOff",2616,5035,3,1,"f4",53,,,,0
"NoteOn",2640,5081,3,1,"f4",53,216,411,15,
"NoteOn",2640,5081,3,1,"a4",57,216,411,15,
"NoteOn",2640,5081,3,1,"c5",60,216,411,18,
"NoteOff",2856,5492,3,1,"c5",60,,,,0
"NoteOff",2856,5492,3,1,"a4",57,,,,0
"NoteOff",2856,5492,3,1,"f4",53,,,,0
"NoteOff",2880,5538,2,1,"b5",71,,,,0
"NoteOn",2880,5538,2,1,"c6",72,900,1715,51,
"NoteOn",2880,5538,3,1,"f4",53,216,412,17,
"NoteOn",2880,5538,3,1,"a4",57,216,412,17,
"NoteOn",2880,5538,3,1,"c5",60,216,412,20,
"Controller",2916,5607,4,1,,,,,,,64,0
"Controller",2968,5706,4,1,,,,,,,64,127
"NoteOff",3096,5950,3,1,"c5",60,,,,0
"NoteOff",3096,5950,3,1,"a4",57,,,,0
"NoteOff",3096,5950,3,1,"f4",53,,,,0
"NoteOn",3120,5995,3,1,"f4",53,216,412,15,
"NoteOn",3120,5995,3,1,"a4",57,216,412,15,
"NoteOn",3120,5995,3,1,"c5",60,216,412,18,
"NoteOff",3336,6407,3,1,"c5",60,,,,0
"NoteOff",3336,6407,3,1,"a4",57,,,,0
"NoteOff",3336,6407,3,1,"f4",53,,,,0
"NoteOn",3360,6453,3,1,"f4",53,216,411,15,
"NoteOn",3360,6453,3,1,"a4",57,216,411,15,
"NoteOn",3360,6453,3,1,"c5",60,216,411,18,
"NoteOff",3576,6864,3,1,"c5",60,,,,0
"NoteOff",3576,6864,3,1,"a4",57,,,,0
"NoteOff",3576,6864,3,1,"f4",53,,,,0
"NoteOn",3600,6910,3,1,"f4",53,216,412,18,
"NoteOn",3600,6910,3,1,"a4",57,216,412,18,
"NoteOn",3600,6910,3,1,"c5",60,216,412,21,
"Controller",3621,6950,4,1,,,,,,,64,0
"NoteOff",3780,7253,2,1,"c6",72,,,,0
"NoteOn",3780,7253,2,1,"d6",74,60,114,39,
"NoteOff",3816,7322,3,1,"c5",60,,,,0
"NoteOff",3816,7322,3,1,"a4",57,,,,0
"NoteOff",3816,7322,3,1,"f4",53,,,,0
"Tempo",3840,7367,1,,,,,,,,,,,,,"67,60000",887574
"NoteOff",3840,7367,2,1,"d6",74,,,,0
"NoteOn",3840,7367,2,1,"c6",72,120,222,49,
"NoteOn",3840,7367,3,1,"f4",53,216,400,15,
"NoteOn",3840,7367,3,1,"a4",57,216,400,15,
"NoteOn",3840,7367,3,1,"c5",60,216,400,18,
"NoteOff",3960,7589,2,1,"c6",72,,,,0
"NoteOn",3960,7589,2,1,"b5",71,120,222,42,
"NoteOff",4056,7767,3,1,"c5",60,,,,0
"NoteOff",4056,7767,3,1,"a4",57,,,,0
"NoteOff",4056,7767,3,1,"f4",53,,,,0
"NoteOff",4080,7811,2,1,"b5",71,,,,0
"NoteOn",4080,7811,2,1,"c6",72,120,222,51,
"NoteOn",4080,7811,3,1,"f4",53,216,418,15,
"NoteOn",4080,7811,3,1,"a4",57,216,418,15,
"NoteOn",4080,7811,3,1,"c5",60,216,418,18,
"Tempo",4200,8033,1,,,,,,,,,,,,,"61,09998",981997
"NoteOff",4200,8033,2,1,"c6",72,,,,0
"NoteOn",4200,8033,2,1,"c#6",73,120,246,46,
"NoteOff",4296,8229,3,1,"c5",60,,,,0
"NoteOff",4296,8229,3,1,"a4",57,,,,0
"NoteOff",4296,8229,3,1,"f4",53,,,,0
"Tempo",4320,8279,1,,,,,,,,,,,,,"66,09997",907716
"NoteOff",4320,8279,2,1,"c#6",73,,,,0
"NoteOn",4320,8279,2,1,"c#6",73,420,790,50,
"NoteOn",4320,8279,3,1,"e4",52,216,408,18,
"NoteOn",4320,8279,3,1,"a#4",58,216,408,18,
"NoteOn",4320,8279,3,1,"c5",60,216,408,22,
"Controller",4356,8347,4,1,,,,,,,64,127
"NoteOff",4536,8687,3,1,"c5",60,,,,0
"NoteOff",4536,8687,3,1,"a#4",58,,,,0
"NoteOff",4536,8687,3,1,"e4",52,,,,0
"NoteOn",4560,8732,3,1,"e4",52,216,404,15,
"NoteOn",4560,8732,3,1,"a#4",58,216,404,15,
"NoteOn",4560,8732,3,1,"c5",60,216,404,18,
"Tempo",4680,8959,1,,,,,,,,,,,,,"68,10002",881057
"NoteOn",4680,8959,2,1,"d6",74,30,55,39,
"NoteOff",4710,9014,2,1,"d6",74,,,,0
"NoteOn",4710,9014,2,1,"c#6",73,30,55,33,
"NoteOff",4740,9069,2,1,"c#6",73,,,,0
"NoteOff",4740,9069,2,1,"c#6",73,,,,0
"NoteOn",4740,9069,2,1,"b5",71,30,56,41,
"NoteOff",4770,9125,2,1,"b5",71,,,,0
"NoteOn",4770,9125,2,1,"c#6",73,30,55,37,
"NoteOff",4776,9136,3,1,"c5",60,,,,0
"NoteOff",4776,9136,3,1,"a#4",58,,,,0
"NoteOff",4776,9136,3,1,"e4",52,,,,0
"NoteOff",4800,9180,2,1,"c#6",73,,,,0
"NoteOn",4800,9180,2,1,"e6",76,180,330,53,
"NoteOn",4800,9180,3,1,"e4",52,216,396,15,
"NoteOn",4800,9180,3,1,"a#4",58,216,396,15,
"NoteOn",4800,9180,3,1,"c5",60,216,396,18,
"Controller",4805,9189,4,1,,,,,,,64,0
"Controller",4836,9246,4,1,,,,,,,64,127
"NoteOff",4980,9510,2,1,"e6",76,,,,0
"NoteOn",4980,9510,2,1,"d6",74,60,110,44,
