"Event","Unit","Time","Track","Channel","NoteName","NoteNumber","NoteUnits","NoteDuration","NoteOnVelocity","NoteOffVelocity","ControllerNr","ControllerValue","TextType","Text","Program","TempoBPM","TempoMicroseconds","Pitchbend","Aftertouch","MeterNom","MeterDenom","MeterUnits","MeterNote32","Resolution","MIDIVersion","Sysex","MetaType","MetaData","Key","PolyKey","PolyValue","RealtimeEvent","RealtimeValue",
"Header",0,0,,,,,,,,,,,,,,,,,,,,,,480,1
"Text",0,0,1,,,,,,,,,,"text","Generated by GNMIDI 2.0 demo version during 14 days free testing phase&#10;",
"Text",0,0,1,,,,,,,,,,"trackname","Hammerklaviersonate  2. Satz",
"Text",0,0,1,,,,,,,,,,"copyright","Copyright &#169; 2008 by Bernd Krueger",
"Text",0,0,1,,,,,,,,,,"text","Ludwig van Beethoven",
"Text",0,0,1,,,,,,,,,,"text","Scherzo",
"Text",0,0,1,,,,,,,,,,"text","Erstellt: 3.5.2008&#10;",
"Text",0,0,1,,,,,,,,,,"text","Update: 16.8.2012&#10;",
"Text",0,0,1,,,,,,,,,,"text","Dauer: 2:15 Minuten&#10;",
"Meter",0,0,1,,,,,,,,,,,,,,,,,3,8,12,8
"Key",0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,"Bb"
"Tempo",0,0,1,,,,,,,,,,,,,"120,00000",500000
"Text",0,0,2,,,,,,,,,,"text","Generated by GNMIDI 2.0 demo version during 14 days free testing phase&#10;",
"Text",0,0,2,,,,,,,,,,"trackname","Piano right",
"Program",0,0,2,1,,,,,,,,,,,1
"Text",0,0,3,,,,,,,,,,"text","Generated by GNMIDI 2.0 demo version during 14 days free testing phase&#10;",
"Text",0,0,3,,,,,,,,,,"trackname","Piano left",
"Program",0,0,3,1,,,,,,,,,,,1
"Text",0,0,4,,,,,,,,,,"text","Generated by GNMIDI 2.0 demo version during 14 days free testing phase&#10;",
"Text",0,0,4,,,,,,,,,,"trackname","Pedale",
"Program",0,0,4,1,,,,,,,,,,,1
"Text",0,0,5,,,,,,,,,,"text","Generated by GNMIDI 2.0 demo version during 14 days free testing phase&#10;",
"Text",0,0,5,,,,,,,,,,"trackname","Beethoven: Hammerklaviersonate 2. Satz",
"Endtrack",0,0,5,,
"Text",0,0,6,,,,,,,,,,"text","Generated by GNMIDI 2.0 demo version during 14 days free testing phase&#10;",
"Text",0,0,6,,,,,,,,,,"trackname","Copyright &#169; 2008 by Bernd Krueger",
"Endtrack",0,0,6,,
"Text",0,0,7,,,,,,,,,,"text","Generated by GNMIDI 2.0 demo version during 14 days free testing phase&#10;",
"Text",0,0,7,,,,,,,,,,"trackname","http://www.piano-midi.de/",
"Endtrack",0,0,7,,
"Text",0,0,8,,,,,,,,,,"text","Generated by GNMIDI 2.0 demo version during 14 days free testing phase&#10;",
"Text",0,0,8,,,,,,,,,,"trackname","Edition: 2012-08-16",
"Endtrack",0,0,8,,
"Text",0,0,9,,,,,,,,,,"text","Generated by GNMIDI 2.0 demo version during 14 days free testing phase&#10;",
"Text",0,0,9,,,,,,,,,,"trackname","Spur 8",
"Endtrack",0,0,9,,
"Text",0,0,10,,,,,,,,,,"text","Generated by GNMIDI 2.0 demo version during 14 days free testing phase&#10;",
"Text",0,0,10,,,,,,,,,,"trackname","Spur 9",
"Endtrack",0,0,10,,
"Text",0,0,11,,,,,,,,,,"text","Generated by GNMIDI 2.0 demo version during 14 days free testing phase&#10;",
"Text",0,0,11,,,,,,,,,,"trackname","Spur 10",
"Endtrack",0,0,11,,
"Text",0,0,12,,,,,,,,,,"text","Generated by GNMIDI 2.0 demo version during 14 days free testing phase&#10;",
"Text",0,0,12,,,,,,,,,,"trackname","Spur 11",
"Endtrack",0,0,12,,
"Text",0,0,13,,,,,,,,,,"text","Generated by GNMIDI 2.0 demo version during 14 days free testing phase&#10;",
"Text",0,0,13,,,,,,,,,,"trackname","Spur 12",
"Endtrack",0,0,13,,
"Text",0,0,14,,,,,,,,,,"text","Generated by GNMIDI 2.0 demo version during 14 days free testing phase&#10;",
"Text",0,0,14,,,,,,,,,,"trackname","Spur 13",
"Endtrack",0,0,14,,
"Text",0,0,15,,,,,,,,,,"text","Generated by GNMIDI 2.0 demo version during 14 days free testing phase&#10;",
"Text",0,0,15,,,,,,,,,,"trackname","Spur 14",
"Endtrack",0,0,15,,
"Text",0,0,16,,,,,,,,,,"text","Generated by GNMIDI 2.0 demo version during 14 days free testing phase&#10;",
"Text",0,0,16,,,,,,,,,,"trackname","Spur 15",
"Endtrack",0,0,16,,
"Text",0,0,17,,,,,,,,,,"text","Generated by GNMIDI 2.0 demo version during 14 days free testing phase&#10;",
"Text",0,0,17,,,,,,,,,,"trackname","Spur 16",
"Endtrack",0,0,17,,
"Tempo",480,500,1,,,,,,,,,,,,,"118,99992",504202
"NoteOn",480,500,2,1,"e6",76,180,189,50,
"NoteOn",480,500,3,1,"e5",64,180,189,40,
"NoteOn",480,500,3,1,"c5",60,180,189,34,
"Controller",568,592,4,1,,,,,,,64,127
"Tempo",660,689,1,,,,,,,,,,,,,"90,99995",659341
"NoteOff",660,689,2,1,"e6",76,,,,0
"NoteOn",660,689,2,1,"b5",71,54,74,42,
"NoteOn",660,689,2,1,"g6",79,54,74,50,
"NoteOff",660,689,3,1,"c5",60,,,,0
"NoteOff",660,689,3,1,"e5",64,,,,0
"NoteOn",660,689,3,1,"g4",55,54,74,34,
"NoteOn",660,689,3,1,"d5",62,54,74,40,
"Controller",663,693,4,1,,,,,,,64,0
"NoteOff",714,763,2,1,"g6",79,,,,0
"NoteOff",714,763,2,1,"b5",71,,,,0
"NoteOff",714,763,3,1,"d5",62,,,,0
"NoteOff",714,763,3,1,"g4",55,,,,0
"Tempo",720,771,1,,,,,,,,,,,,,"118,50003",506329
"NoteOn",720,771,2,1,"d6",74,240,253,53,
"NoteOn",720,771,2,1,"g6",79,240,253,62,
"NoteOn",720,771,3,1,"d5",62,240,253,50,
"NoteOn",720,771,3,1,"b4",59,240,253,42,
"Controller",772,826,4,1,,,,,,,64,127
"NoteOff",960,1024,2,1,"g6",79,,,,0
"NoteOff",960,1024,2,1,"d6",74,,,,0
"NoteOn",960,1024,2,1,"g5",67,120,127,46,
"NoteOn",960,1024,2,1,"e6",76,120,127,55,
"NoteOff",960,1024,3,1,"b4",59,,,,0
"NoteOff",960,1024,3,1,"d5",62,,,,0
"NoteOn",960,1024,3,1,"e5",64,120,127,44,
"NoteOn",960,1024,3,1,"c5",60,120,127,37,
"Controller",969,1034,4,1,,,,,,,64,0
"NoteOff",1080,1151,2,1,"e6",76,,,,0
"NoteOff",1080,1151,2,1,"g5",67,,,,0
"NoteOff",1080,1151,3,1,"c5",60,,,,0
"NoteOff",1080,1151,3,1,"e5",64,,,,0
"Tempo",1200,1277,1,,,,,,,,,,,,,"118,99992",504202
"NoteOn",1200,1277,2,1,"c6",72,180,189,50,
"NoteOn",1200,1277,3,1,"c5",60,180,189,40,
"NoteOn",1200,1277,3,1,"a4",57,180,189,34,
"Controller",1260,1340,4,1,,,,,,,64,127
"Tempo",1380,1466,1,,,,,,,,,,,,,"90,99995",659341
"NoteOff",1380,1466,2,1,"c6",72,,,,0
"NoteOn",1380,1466,2,1,"g#5",68,54,75,42,
"NoteOn",1380,1466,2,1,"e6",76,54,75,50,
"NoteOff",1380,1466,3,1,"a4",57,,,,0
"NoteOff",1380,1466,3,1,"c5",60,,,,0
"NoteOn",1380,1466,3,1,"e4",52,54,75,34,
"NoteOn",1380,1466,3,1,"b4",59,54,75,40,
"Controller",1385,1473,4,1,,,,,,,64,0
"NoteOff",1434,1541,2,1,"e6",76,,,,0
"NoteOff",1434,1541,2,1,"g#5",68,,,,0
"NoteOff",1434,1541,3,1,"b4",59,,,,0
"NoteOff",1434,1541,3,1,"e4",52,,,,0
"Tempo",1440,1549,1,,,,,,,,,,,,,"118,50003",506329
"NoteOn",1440,1549,2,1,"b5",71,240,253,53,
"NoteOn",1440,1549,2,1,"e6",76,240,253,62,
"NoteOn",1440,1549,3,1,"b4",59,240,253,50,
"NoteOn",1440,1549,3,1,"g#4",56,240,253,42,
"Controller",1480,1591,4,1,,,,,,,64,127
"NoteOff",1680,1802,2,1,"e6",76,,,,0
"NoteOff",1680,1802,2,1,"b5",71,,,,0
"NoteOn",1680,1802,2,1,"e5",64,120,127,46,
"NoteOn",1680,1802,2,1,"c6",72,120,127,55,
"NoteOff",1680,1802,3,1,"g#4",56,,,,0
"NoteOff",1680,1802,3,1,"b4",59,,,,0
"NoteOn",1680,1802,3,1,"c5",60,120,127,44,
"NoteOn",1680,1802,3,1,"a4",57,120,127,37,
"Controller",1685,1807,4,1,,,,,,,64,0
"NoteOff",1800,1929,2,1,"c6",72,,,,0
"NoteOff",1800,1929,2,1,"e5",64,,,,0
"NoteOff",1800,1929,3,1,"a4",57,,,,0
"NoteOff",1800,1929,3,1,"c5",60,,,,0
"Tempo",1920,2055,1,,,,,,,,,,,,,"118,99992",504202
"NoteOn",1920,2055,2,1,"a5",69,180,189,52,
"NoteOn",1920,2055,3,1,"a4",57,180,189,42,
"NoteOn",1920,2055,3,1,"f4",53,180,189,35,
"Controller",1977,2115,4,1,,,,,,,64,127
"Tempo",2100,2244,1,,,,,,,,,,,,,"90,99995",659341
"NoteOff",2100,2244,2,1,"a5",69,,,,0
"NoteOn",2100,2244,2,1,"e5",64,54,74,44,
"NoteOn",2100,2244,2,1,"c6",72,54,74,53,
"NoteOff",2100,2244,3,1,"f4",53,,,,0
"NoteOff",2100,2244,3,1,"a4",57,,,,0
