"Event","Unit","Time","Track","Channel","NoteName","NoteNumber","NoteUnits","NoteDuration","NoteOnVelocity","NoteOffVelocity","ControllerNr","ControllerValue","TextType","Text","Program","TempoBPM","TempoMicroseconds","Pitchbend","Aftertouch","MeterNom","MeterDenom","MeterUnits","MeterNote32","Resolution","MIDIVersion","Sysex","MetaType","MetaData","Key","PolyKey","PolyValue","RealtimeEvent","RealtimeValue",
"Header",0,0,,,,,,,,,,,,,,,,,,,,,,480,1
"Text",0,0,1,,,,,,,,,,"text","Generated by GNMIDI 2.0 demo version during 14 days free testing phase&#10;",
"Text",0,0,1,,,,,,,,,,"trackname","Beethoven Sonata No. 8 in C minor &doublequote;Pathetique&doublequote;",
"Text",0,0,1,,,,,,,,,,"trackname","3. Movement",
"Text",0,0,1,,,,,,,,,,"copyright","Copyright &#169; 2003 by Bernd Krueger ",
"Text",0,0,1,,,,,,,,,,"text","Ludwig van Beethoven",
"Text",0,0,1,,,,,,,,,,"text","Rondo",
"Text",0,0,1,,,,,,,,,,"text","Fertiggestellt am 30.12.2003&#10;",
"Text",0,0,1,,,,,,,,,,"text","Update am 20.12.2011&#10;",
"Text",0,0,1,,,,,,,,,,"text","Update am 21.5.2012&#10;",
"Text",0,0,1,,,,,,,,,,"text","Dauer: 4:19 Minuten&#10;",
"META",0,0,1,,,,,,,,,,,,,,,,,,,,,,,,84,60 00 03 00 00 
"Meter",0,0,1,,,,,,,,,,,,,,,,,4,4,
"Key",0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,"Eb"
"Tempo",0,0,1,,,,,,,,,,,,,"206,99005",289869
"Text",0,0,2,,,,,,,,,,"text","Generated by GNMIDI 2.0 demo version during 14 days free testing phase&#10;",
"Text",0,0,2,,,,,,,,,,"trackname","Piano right",
"Program",0,0,2,1,,,,,,,,,,,2
"Controller",0,0,2,1,,,,,,,7,100
"Controller",0,0,2,1,,,,,,,10,64
"Controller",0,0,2,1,,,,,,,91,127
"Text",0,0,2,,,,,,,,,,"text","bdca426d104a26ac9dcb070447587523",
"Text",0,0,3,,,,,,,,,,"text","Generated by GNMIDI 2.0 demo version during 14 days free testing phase&#10;",
"Text",0,0,3,,,,,,,,,,"trackname","Piano left",
"Program",0,0,3,1,,,,,,,,,,,2
"Controller",0,0,3,1,,,,,,,7,100
"Controller",0,0,3,1,,,,,,,10,64
"Text",0,0,4,,,,,,,,,,"text","Generated by GNMIDI 2.0 demo version during 14 days free testing phase&#10;",
"Text",0,0,4,,,,,,,,,,"trackname","Pedale",
"Controller",0,0,4,1,,,,,,,64,0
"Text",0,0,5,,,,,,,,,,"text","Generated by GNMIDI 2.0 demo version during 14 days free testing phase&#10;",
"Text",0,0,5,,,,,,,,,,"trackname","Beethoven Sonata No. 8 C minor, Grand Sonate path&#233;tique 3. Movement",
"Endtrack",0,0,5,,
"Text",0,0,6,,,,,,,,,,"text","Generated by GNMIDI 2.0 demo version during 14 days free testing phase&#10;",
"Text",0,0,6,,,,,,,,,,"trackname","Copyright &#169; 2003 by Bernd Krueger",
"Endtrack",0,0,6,,
"Text",0,0,7,,,,,,,,,,"text","Generated by GNMIDI 2.0 demo version during 14 days free testing phase&#10;",
"Text",0,0,7,,,,,,,,,,"trackname","http://www.piano-midi.de",
"Endtrack",0,0,7,,
"Text",0,0,8,,,,,,,,,,"text","Generated by GNMIDI 2.0 demo version during 14 days free testing phase&#10;",
"Text",0,0,8,,,,,,,,,,"trackname","Edition: 2012-05-21",
"Endtrack",0,0,8,,
"Text",0,0,9,,,,,,,,,,"text","Generated by GNMIDI 2.0 demo version during 14 days free testing phase&#10;",
"Text",0,0,9,,,,,,,,,,"trackname","Spur 8",
"Endtrack",0,0,9,,
"Tempo",1200,724,1,,,,,,,,,,,,,"202,28992",296604
"NoteOn",1200,724,2,1,"e5",64,120,74,48,
"NoteOff",1320,798,2,1,"e5",64,,,,0
"NoteOn",1440,872,2,1,"a5",69,120,75,49,
"NoteOff",1560,947,2,1,"a5",69,,,,0
"Tempo",1680,1021,1,,,,,,,,,,,,,"190,10021",315623
"NoteOn",1680,1021,2,1,"b5",71,120,79,51,
"NoteOff",1800,1100,2,1,"b5",71,,,,0
"Tempo",1920,1179,1,,,,,,,,,,,,,"206,99005",289869
"NoteOn",1920,1179,2,1,"c6",72,720,437,52,
"NoteOn",1920,1179,3,1,"a3",45,240,145,40,
"Tempo",2160,1324,1,,,,,,,,,,,,,"204,83968",292912
"NoteOff",2160,1324,3,1,"a3",45,,,,0
"NoteOn",2160,1324,3,1,"c4",48,240,146,36,
"NoteOff",2400,1470,3,1,"c4",48,,,,0
"NoteOn",2400,1470,3,1,"e4",52,240,146,36,
"Tempo",2640,1616,1,,,,,,,,,,,,,"193,66021",309821
"NoteOff",2640,1616,2,1,"c6",72,,,,0
"NoteOn",2640,1616,2,1,"d6",74,240,155,50,
"NoteOff",2640,1616,3,1,"e4",52,,,,0
"NoteOn",2640,1616,3,1,"a4",57,240,155,36,
"Tempo",2880,1771,1,,,,,,,,,,,,,"207,37996",289324
"NoteOff",2880,1771,2,1,"d6",74,,,,0
"NoteOn",2880,1771,2,1,"b5",71,720,438,53,
"NoteOff",2880,1771,3,1,"a4",57,,,,0
"NoteOn",2880,1771,3,1,"a3",45,240,145,40,
"Tempo",3120,1916,1,,,,,,,,,,,,,"204,83968",292912
"NoteOff",3120,1916,3,1,"a3",45,,,,0
"NoteOn",3120,1916,3,1,"d4",50,240,146,40,
"NoteOff",3360,2062,3,1,"d4",50,,,,0
"NoteOn",3360,2062,3,1,"e4",52,240,147,36,
"Tempo",3600,2209,1,,,,,,,,,,,,,"194,65983",308230
"NoteOff",3600,2209,2,1,"b5",71,,,,0
"NoteOn",3600,2209,2,1,"c6",72,240,154,50,
"NoteOff",3600,2209,3,1,"e4",52,,,,0
"NoteOn",3600,2209,3,1,"g#4",56,240,154,36,
"Tempo",3840,2363,1,,,,,,,,,,,,,"206,99005",289869
"NoteOff",3840,2363,2,1,"c6",72,,,,0
"NoteOn",3840,2363,2,1,"a5",69,900,547,52,
"NoteOff",3840,2363,3,1,"g#4",56,,,,0
"NoteOn",3840,2363,3,1,"a3",45,240,145,40,
"NoteOff",4080,2508,3,1,"a3",45,,,,0
"NoteOn",4080,2508,3,1,"c4",48,240,145,40,
"NoteOff",4320,2653,3,1,"c4",48,,,,0
"NoteOn",4320,2653,3,1,"e4",52,240,145,36,
"Tempo",4560,2798,1,,,,,,,,,,,,,"201,24031",298151
"NoteOff",4560,2798,3,1,"e4",52,,,,0
"NoteOn",4560,2798,3,1,"a4",57,240,148,36,
"NoteOff",4740,2910,2,1,"a5",69,,,,0
"NoteOn",4740,2910,2,1,"b5",71,60,36,48,
"Tempo",4760,2922,1,,,,,,,,,,,,,"206,99005",289869
"NoteOff",4800,2946,2,1,"b5",71,,,,0
"NoteOn",4800,2946,2,1,"a5",69,240,145,52,
"NoteOff",4800,2946,3,1,"a4",57,,,,0
"NoteOn",4800,2946,3,1,"c5",60,240,145,40,
"NoteOff",5040,3091,2,1,"a5",69,,,,0
"NoteOn",5040,3091,2,1,"g#5",68,240,145,51,
"NoteOff",5040,3091,3,1,"c5",60,,,,0
"NoteOn",5040,3091,3,1,"e5",64,240,145,36,
"NoteOff",5280,3236,2,1,"g#5",68,,,,0
"NoteOn",5280,3236,2,1,"a5",69,240,145,51,
"NoteOff",5280,3236,3,1,"e5",64,,,,0
"NoteOn",5280,3236,3,1,"c5",60,240,145,36,
"NoteOff",5520,3381,2,1,"a5",69,,,,0
